state,date,sex,ethnicity,abs
Perak,2019-01-01,male,overall,17069
Perak,2020-01-01,male,overall,16472
Perak,2021-01-01,male,overall,15758
Perak,2022-01-01,male,overall,15202
Perak,2000-01-01,female,overall,23693
Perak,2001-01-01,female,overall,21125
Perak,2002-01-01,female,overall,20605
Perak,2003-01-01,female,overall,19257
Perak,2004-01-01,female,overall,18884
Perak,2005-01-01,female,overall,18208
Perak,2006-01-01,female,overall,17775
Perak,2007-01-01,female,overall,17697
Perak,2008-01-01,female,overall,18015
Perak,2009-01-01,female,overall,18107
Perak,2010-01-01,female,overall,17478
Perak,2011-01-01,female,overall,18063
Perak,2012-01-01,female,overall,18310
Perak,2013-01-01,female,overall,17133
Perak,2014-01-01,female,overall,17753
Perak,2015-01-01,female,overall,17429
Perak,2016-01-01,female,overall,17126
Perak,2017-01-01,female,overall,16885
Perak,2018-01-01,female,overall,16414
Perak,2019-01-01,female,overall,15936
Perak,2020-01-01,female,overall,15110
Perak,2021-01-01,female,overall,15058
Perak,2022-01-01,female,overall,14341
Perlis,2000-01-01,male,overall,2433
Perlis,2001-01-01,male,overall,2218
Perlis,2002-01-01,male,overall,2128
Perlis,2003-01-01,male,overall,2046
Perlis,2004-01-01,male,overall,2025
Perlis,2005-01-01,male,overall,2004
Perlis,2006-01-01,male,overall,2002
Perlis,2007-01-01,male,overall,2026
Perlis,2008-01-01,male,overall,2175
Perlis,2009-01-01,male,overall,2211
Perlis,2010-01-01,male,overall,2126
Perlis,2011-01-01,male,overall,2192
Perlis,2012-01-01,male,overall,2130
Perlis,2013-01-01,male,overall,2108
Perlis,2014-01-01,male,overall,2318
Perlis,2015-01-01,male,overall,2239
Perlis,2016-01-01,male,overall,2297
Perlis,2017-01-01,male,overall,2347
Perlis,2018-01-01,male,overall,2249
Perlis,2019-01-01,male,overall,2155
Perlis,2020-01-01,male,overall,2104
Perlis,2021-01-01,male,overall,2148
Perlis,2022-01-01,male,overall,1967
Perlis,2000-01-01,female,overall,2218
Perlis,2001-01-01,female,overall,2122
Perlis,2002-01-01,female,overall,2097
Perlis,2003-01-01,female,overall,2012
Perlis,2004-01-01,female,overall,1939
Perlis,2005-01-01,female,overall,1928
Perlis,2006-01-01,female,overall,1889
Perlis,2007-01-01,female,overall,1920
Perlis,2008-01-01,female,overall,2000
Perlis,2009-01-01,female,overall,2026
Perlis,2010-01-01,female,overall,1988
Perlis,2011-01-01,female,overall,1969
Perlis,2012-01-01,female,overall,2013
Perlis,2013-01-01,female,overall,1942
Perlis,2014-01-01,female,overall,2191
Perlis,2015-01-01,female,overall,2076
Perlis,2016-01-01,female,overall,2095
Perlis,2017-01-01,female,overall,2100
Perlis,2018-01-01,female,overall,2122
Perlis,2019-01-01,female,overall,1905
Perlis,2020-01-01,female,overall,1997
Perlis,2021-01-01,female,overall,1928
Perlis,2022-01-01,female,overall,1779
Pulau Pinang,2000-01-01,male,overall,14005
Pulau Pinang,2001-01-01,male,overall,12582
Pulau Pinang,2002-01-01,male,overall,12894
Pulau Pinang,2003-01-01,male,overall,11963
Pulau Pinang,2004-01-01,male,overall,11838
Pulau Pinang,2005-01-01,male,overall,11716
Pulau Pinang,2006-01-01,male,overall,11510
Pulau Pinang,2007-01-01,male,overall,11594
Pulau Pinang,2008-01-01,male,overall,11929
Pulau Pinang,2009-01-01,male,overall,11734
Pulau Pinang,2010-01-01,male,overall,10964
Pulau Pinang,2011-01-01,male,overall,11633
Pulau Pinang,2012-01-01,male,overall,12138
Pulau Pinang,2013-01-01,male,overall,11020
Pulau Pinang,2014-01-01,male,overall,11799
Pulau Pinang,2015-01-01,male,overall,11529
Pulau Pinang,2016-01-01,male,overall,11176
Pulau Pinang,2017-01-01,male,overall,11048
Pulau Pinang,2018-01-01,male,overall,10661
Pulau Pinang,2019-01-01,male,overall,10471
Pulau Pinang,2020-01-01,male,overall,10188
Pulau Pinang,2021-01-01,male,overall,9510
Pulau Pinang,2022-01-01,male,overall,9069
Pulau Pinang,2000-01-01,female,overall,13332
Pulau Pinang,2001-01-01,female,overall,12130
Pulau Pinang,2002-01-01,female,overall,11881
Pulau Pinang,2003-01-01,female,overall,11504
Pulau Pinang,2004-01-01,female,overall,11105
Pulau Pinang,2005-01-01,female,overall,10843
Pulau Pinang,2006-01-01,female,overall,10493
Pulau Pinang,2007-01-01,female,overall,10835
Pulau Pinang,2008-01-01,female,overall,11023
Pulau Pinang,2009-01-01,female,overall,11043
Pulau Pinang,2010-01-01,female,overall,10208
Pulau Pinang,2011-01-01,female,overall,10720
Pulau Pinang,2012-01-01,female,overall,11656
Pulau Pinang,2013-01-01,female,overall,10479
Pulau Pinang,2014-01-01,female,overall,11078
Pulau Pinang,2015-01-01,female,overall,10713
Pulau Pinang,2016-01-01,female,overall,10605
Pulau Pinang,2017-01-01,female,overall,10416
Pulau Pinang,2018-01-01,female,overall,10044
Pulau Pinang,2019-01-01,female,overall,9729
Pulau Pinang,2020-01-01,female,overall,9457
Pulau Pinang,2021-01-01,female,overall,9061
Pulau Pinang,2022-01-01,female,overall,8662
Sabah,2000-01-01,male,overall,25535
Sabah,2001-01-01,male,overall,25446
Sabah,2002-01-01,male,overall,23889
Sabah,2003-01-01,male,overall,22975
Sabah,2004-01-01,male,overall,23923
Sabah,2005-01-01,male,overall,24492
Sabah,2006-01-01,male,overall,24019
Sabah,2007-01-01,male,overall,24199
Sabah,2008-01-01,male,overall,26167
Sabah,2009-01-01,male,overall,27295
Sabah,2010-01-01,male,overall,28078
Sabah,2011-01-01,male,overall,28473
Sabah,2012-01-01,male,overall,30266
Sabah,2013-01-01,male,overall,29664
Sabah,2014-01-01,male,overall,29720
Sabah,2015-01-01,male,overall,28451
Sabah,2016-01-01,male,overall,27067
Sabah,2017-01-01,male,overall,27120
Sabah,2018-01-01,male,overall,27601
Sabah,2019-01-01,male,overall,27554
Sabah,2020-01-01,male,overall,25952
Sabah,2021-01-01,male,overall,21544
Sabah,2022-01-01,male,overall,22471
Sabah,2000-01-01,female,overall,23773
Sabah,2001-01-01,female,overall,23544
Sabah,2002-01-01,female,overall,22230
Sabah,2003-01-01,female,overall,21413
Sabah,2004-01-01,female,overall,22247
Sabah,2005-01-01,female,overall,22668
Sabah,2006-01-01,female,overall,22123
Sabah,2007-01-01,female,overall,22818
Sabah,2008-01-01,female,overall,24105
Sabah,2009-01-01,female,overall,25487
Sabah,2010-01-01,female,overall,26056
Sabah,2011-01-01,female,overall,26517
Sabah,2012-01-01,female,overall,27919
Sabah,2013-01-01,female,overall,27159
Sabah,2014-01-01,female,overall,27677
Sabah,2015-01-01,female,overall,26248
Sabah,2016-01-01,female,overall,25004
Sabah,2017-01-01,female,overall,25408
Sabah,2018-01-01,female,overall,25424
Sabah,2019-01-01,female,overall,25419
Sabah,2020-01-01,female,overall,23635
Sabah,2021-01-01,female,overall,20064
Sabah,2022-01-01,female,overall,21146
Sarawak,2000-01-01,male,overall,24799
Sarawak,2001-01-01,male,overall,23866
Sarawak,2002-01-01,male,overall,23426
Sarawak,2003-01-01,male,overall,23005
Sarawak,2004-01-01,male,overall,22518
Sarawak,2005-01-01,male,overall,22402
Sarawak,2006-01-01,male,overall,22215
Sarawak,2007-01-01,male,overall,22036
Sarawak,2008-01-01,male,overall,22631
Sarawak,2009-01-01,male,overall,22693
Sarawak,2010-01-01,male,overall,21435
Sarawak,2011-01-01,male,overall,22318
Sarawak,2012-01-01,male,overall,22517
Sarawak,2013-01-01,male,overall,21027
Sarawak,2014-01-01,male,overall,21243
Sarawak,2015-01-01,male,overall,20551
Sarawak,2016-01-01,male,overall,19652
Sarawak,2017-01-01,male,overall,19543
Sarawak,2018-01-01,male,overall,18876
Sarawak,2019-01-01,male,overall,19037
Sarawak,2020-01-01,male,overall,18440
Sarawak,2021-01-01,male,overall,16062
Sarawak,2022-01-01,male,overall,15949
Sarawak,2000-01-01,female,overall,23121
Sarawak,2001-01-01,female,overall,22232
Sarawak,2002-01-01,female,overall,21503
Sarawak,2003-01-01,female,overall,21063
Sarawak,2004-01-01,female,overall,21027
Sarawak,2005-01-01,female,overall,20839
Sarawak,2006-01-01,female,overall,20677
Sarawak,2007-01-01,female,overall,20513
Sarawak,2008-01-01,female,overall,20795
Sarawak,2009-01-01,female,overall,21060
Sarawak,2010-01-01,female,overall,20039
Sarawak,2011-01-01,female,overall,21065
Sarawak,2012-01-01,female,overall,20661
Sarawak,2013-01-01,female,overall,19386
Sarawak,2014-01-01,female,overall,19806
Sarawak,2015-01-01,female,overall,19203
Sarawak,2016-01-01,female,overall,18333
Sarawak,2017-01-01,female,overall,18111
Sarawak,2018-01-01,female,overall,17748
Sarawak,2019-01-01,female,overall,17635
Sarawak,2020-01-01,female,overall,17009
Sarawak,2021-01-01,female,overall,15212
Sarawak,2022-01-01,female,overall,14988
Selangor,2000-01-01,male,overall,47370
Selangor,2001-01-01,male,overall,45402
Selangor,2002-01-01,male,overall,46508
Selangor,2003-01-01,male,overall,46551
Selangor,2004-01-01,male,overall,48364
Selangor,2005-01-01,male,overall,47743
Selangor,2006-01-01,male,overall,49070
Selangor,2007-01-01,male,overall,50109
Selangor,2008-01-01,male,overall,51868
Selangor,2009-01-01,male,overall,53174
Selangor,2010-01-01,male,overall,50529
Selangor,2011-01-01,male,overall,53540
Selangor,2012-01-01,male,overall,56078
Selangor,2013-01-01,male,overall,53282
Selangor,2014-01-01,male,overall,56023
Selangor,2015-01-01,male,overall,55720
Selangor,2016-01-01,male,overall,54027
Selangor,2017-01-01,male,overall,53823
Selangor,2018-01-01,male,overall,52784
Selangor,2019-01-01,male,overall,50760
Selangor,2020-01-01,male,overall,48318
Selangor,2021-01-01,male,overall,46638
Selangor,2022-01-01,male,overall,43346
Selangor,2000-01-01,female,overall,44265
Selangor,2001-01-01,female,overall,42356
Selangor,2002-01-01,female,overall,43227
Selangor,2003-01-01,female,overall,43382
Selangor,2004-01-01,female,overall,44812
Selangor,2005-01-01,female,overall,44713
Selangor,2006-01-01,female,overall,45667
Selangor,2007-01-01,female,overall,46946
Selangor,2008-01-01,female,overall,48416
Selangor,2009-01-01,female,overall,49849
Selangor,2010-01-01,female,overall,47900
Selangor,2011-01-01,female,overall,50146
Selangor,2012-01-01,female,overall,51868
Selangor,2013-01-01,female,overall,49891
Selangor,2014-01-01,female,overall,52909
Selangor,2015-01-01,female,overall,52411
Selangor,2016-01-01,female,overall,50634
Selangor,2017-01-01,female,overall,50164
Selangor,2018-01-01,female,overall,49341
Selangor,2019-01-01,female,overall,48076
Selangor,2020-01-01,female,overall,45259
Selangor,2021-01-01,female,overall,43480
Selangor,2022-01-01,female,overall,40312
Terengganu,2000-01-01,male,overall,12831
Terengganu,2001-01-01,male,overall,12373
Terengganu,2002-01-01,male,overall,11961
Terengganu,2003-01-01,male,overall,11544
Terengganu,2004-01-01,male,overall,11732
Terengganu,2005-01-01,male,overall,11188
Terengganu,2006-01-01,male,overall,11159
Terengganu,2007-01-01,male,overall,11536
Terengganu,2008-01-01,male,overall,12114
Terengganu,2009-01-01,male,overall,12200
Terengganu,2010-01-01,male,overall,12546
Terengganu,2011-01-01,male,overall,12855
Terengganu,2012-01-01,male,overall,13230
Terengganu,2013-01-01,male,overall,13026
Terengganu,2014-01-01,male,overall,14056
Terengganu,2015-01-01,male,overall,14403
Terengganu,2016-01-01,male,overall,14211
Terengganu,2017-01-01,male,overall,14177
Terengganu,2018-01-01,male,overall,14578
Terengganu,2019-01-01,male,overall,14088
Terengganu,2020-01-01,male,overall,14118
Terengganu,2021-01-01,male,overall,13632
Terengganu,2022-01-01,male,overall,13077
Terengganu,2000-01-01,female,overall,12002
Terengganu,2001-01-01,female,overall,11687
Terengganu,2002-01-01,female,overall,11244
Terengganu,2003-01-01,female,overall,10725
Terengganu,2004-01-01,female,overall,10810
Terengganu,2005-01-01,female,overall,10778
Terengganu,2006-01-01,female,overall,10748
Terengganu,2007-01-01,female,overall,10830
Terengganu,2008-01-01,female,overall,11225
Terengganu,2009-01-01,female,overall,11687
Terengganu,2010-01-01,female,overall,11716
Terengganu,2011-01-01,female,overall,11921
Terengganu,2012-01-01,female,overall,12468
Terengganu,2013-01-01,female,overall,12439
Terengganu,2014-01-01,female,overall,12957
Terengganu,2015-01-01,female,overall,13226
Terengganu,2016-01-01,female,overall,13310
Terengganu,2017-01-01,female,overall,13734
Terengganu,2018-01-01,female,overall,13664
Terengganu,2019-01-01,female,overall,12997
Terengganu,2020-01-01,female,overall,13059
Terengganu,2021-01-01,female,overall,12705
Terengganu,2022-01-01,female,overall,12227
W.P. Kuala Lumpur,2000-01-01,male,overall,15150
W.P. Kuala Lumpur,2001-01-01,male,overall,13975
W.P. Kuala Lumpur,2002-01-01,male,overall,13431
W.P. Kuala Lumpur,2003-01-01,male,overall,13057
W.P. Kuala Lumpur,2004-01-01,male,overall,12811
W.P. Kuala Lumpur,2005-01-01,male,overall,12234
W.P. Kuala Lumpur,2006-01-01,male,overall,12406
W.P. Kuala Lumpur,2007-01-01,male,overall,12883
W.P. Kuala Lumpur,2008-01-01,male,overall,12996
W.P. Kuala Lumpur,2009-01-01,male,overall,13271
W.P. Kuala Lumpur,2010-01-01,male,overall,12697
W.P. Kuala Lumpur,2011-01-01,male,overall,13147
W.P. Kuala Lumpur,2012-01-01,male,overall,14012
W.P. Kuala Lumpur,2013-01-01,male,overall,13044
W.P. Kuala Lumpur,2014-01-01,male,overall,13887
W.P. Kuala Lumpur,2015-01-01,male,overall,13411
W.P. Kuala Lumpur,2016-01-01,male,overall,13276
W.P. Kuala Lumpur,2017-01-01,male,overall,12722
W.P. Kuala Lumpur,2018-01-01,male,overall,12475
W.P. Kuala Lumpur,2019-01-01,male,overall,12473
W.P. Kuala Lumpur,2020-01-01,male,overall,12113
W.P. Kuala Lumpur,2021-01-01,male,overall,10992
W.P. Kuala Lumpur,2022-01-01,male,overall,10234
W.P. Kuala Lumpur,2000-01-01,female,overall,14232
W.P. Kuala Lumpur,2001-01-01,female,overall,13236
W.P. Kuala Lumpur,2002-01-01,female,overall,12497
W.P. Kuala Lumpur,2003-01-01,female,overall,12116
W.P. Kuala Lumpur,2004-01-01,female,overall,12081
W.P. Kuala Lumpur,2005-01-01,female,overall,11310
W.P. Kuala Lumpur,2006-01-01,female,overall,11661
W.P. Kuala Lumpur,2007-01-01,female,overall,12053
W.P. Kuala Lumpur,2008-01-01,female,overall,12182
W.P. Kuala Lumpur,2009-01-01,female,overall,12599
W.P. Kuala Lumpur,2010-01-01,female,overall,11774
W.P. Kuala Lumpur,2011-01-01,female,overall,12378
W.P. Kuala Lumpur,2012-01-01,female,overall,12970
W.P. Kuala Lumpur,2013-01-01,female,overall,12289
W.P. Kuala Lumpur,2014-01-01,female,overall,13213
W.P. Kuala Lumpur,2015-01-01,female,overall,12378
W.P. Kuala Lumpur,2016-01-01,female,overall,12463
W.P. Kuala Lumpur,2017-01-01,female,overall,12010
W.P. Kuala Lumpur,2018-01-01,female,overall,11760
W.P. Kuala Lumpur,2019-01-01,female,overall,11448
W.P. Kuala Lumpur,2020-01-01,female,overall,11086
W.P. Kuala Lumpur,2021-01-01,female,overall,10054
W.P. Kuala Lumpur,2022-01-01,female,overall,9619
W.P. Labuan,2000-01-01,male,overall,769
W.P. Labuan,2001-01-01,male,overall,783
W.P. Labuan,2002-01-01,male,overall,773
W.P. Labuan,2003-01-01,male,overall,833
W.P. Labuan,2004-01-01,male,overall,791
W.P. Labuan,2005-01-01,male,overall,784
W.P. Labuan,2006-01-01,male,overall,818
W.P. Labuan,2007-01-01,male,overall,829
W.P. Labuan,2008-01-01,male,overall,849
W.P. Labuan,2009-01-01,male,overall,848
W.P. Labuan,2010-01-01,male,overall,852
W.P. Labuan,2011-01-01,male,overall,911
W.P. Labuan,2012-01-01,male,overall,934
W.P. Labuan,2013-01-01,male,overall,944
W.P. Labuan,2014-01-01,male,overall,959
W.P. Labuan,2015-01-01,male,overall,1023
W.P. Labuan,2016-01-01,male,overall,881
W.P. Labuan,2017-01-01,male,overall,866
W.P. Labuan,2018-01-01,male,overall,913
W.P. Labuan,2019-01-01,male,overall,872
W.P. Labuan,2020-01-01,male,overall,851
W.P. Labuan,2021-01-01,male,overall,755
W.P. Labuan,2022-01-01,male,overall,704
W.P. Labuan,2000-01-01,female,overall,726
W.P. Labuan,2001-01-01,female,overall,703
W.P. Labuan,2002-01-01,female,overall,693
W.P. Labuan,2003-01-01,female,overall,751
W.P. Labuan,2004-01-01,female,overall,722
W.P. Labuan,2005-01-01,female,overall,725
W.P. Labuan,2006-01-01,female,overall,769
W.P. Labuan,2007-01-01,female,overall,752
W.P. Labuan,2008-01-01,female,overall,831
W.P. Labuan,2009-01-01,female,overall,808
W.P. Labuan,2010-01-01,female,overall,779
W.P. Labuan,2011-01-01,female,overall,823
W.P. Labuan,2012-01-01,female,overall,839
W.P. Labuan,2013-01-01,female,overall,799
W.P. Labuan,2014-01-01,female,overall,912
W.P. Labuan,2015-01-01,female,overall,930
W.P. Labuan,2016-01-01,female,overall,871
W.P. Labuan,2017-01-01,female,overall,819
W.P. Labuan,2018-01-01,female,overall,778
W.P. Labuan,2019-01-01,female,overall,806
W.P. Labuan,2020-01-01,female,overall,863
W.P. Labuan,2021-01-01,female,overall,767
W.P. Labuan,2022-01-01,female,overall,670
W.P. Putrajaya,2010-01-01,male,overall,1286
W.P. Putrajaya,2011-01-01,male,overall,1508
W.P. Putrajaya,2012-01-01,male,overall,1600
W.P. Putrajaya,2013-01-01,male,overall,1518
W.P. Putrajaya,2014-01-01,male,overall,1574
W.P. Putrajaya,2015-01-01,male,overall,1515
W.P. Putrajaya,2016-01-01,male,overall,1342
W.P. Putrajaya,2017-01-01,male,overall,1298
W.P. Putrajaya,2018-01-01,male,overall,1251
W.P. Putrajaya,2019-01-01,male,overall,1211
W.P. Putrajaya,2020-01-01,male,overall,1073
W.P. Putrajaya,2021-01-01,male,overall,1090
W.P. Putrajaya,2022-01-01,male,overall,953
W.P. Putrajaya,2010-01-01,female,overall,1144
W.P. Putrajaya,2011-01-01,female,overall,1448
W.P. Putrajaya,2012-01-01,female,overall,1550
W.P. Putrajaya,2013-01-01,female,overall,1454
W.P. Putrajaya,2014-01-01,female,overall,1490
W.P. Putrajaya,2015-01-01,female,overall,1354
W.P. Putrajaya,2016-01-01,female,overall,1227
W.P. Putrajaya,2017-01-01,female,overall,1219
W.P. Putrajaya,2018-01-01,female,overall,1149
W.P. Putrajaya,2019-01-01,female,overall,1105
W.P. Putrajaya,2020-01-01,female,overall,1070
W.P. Putrajaya,2021-01-01,female,overall,1016
W.P. Putrajaya,2022-01-01,female,overall,886
Johor,2000-01-01,both,bumi_malay,38118
Johor,2001-01-01,both,bumi_malay,35702
Johor,2002-01-01,both,bumi_malay,34987
Johor,2003-01-01,both,bumi_malay,34217
Johor,2004-01-01,both,bumi_malay,33677
Johor,2005-01-01,both,bumi_malay,33003
Johor,2006-01-01,both,bumi_malay,32821
Johor,2007-01-01,both,bumi_malay,33338
Johor,2008-01-01,both,bumi_malay,34021
Johor,2009-01-01,both,bumi_malay,35470
Johor,2010-01-01,both,bumi_malay,34561
Johor,2011-01-01,both,bumi_malay,36605
Johor,2012-01-01,both,bumi_malay,37259
Johor,2013-01-01,both,bumi_malay,37002
Johor,2014-01-01,both,bumi_malay,39219
Johor,2015-01-01,both,bumi_malay,39989
Johor,2016-01-01,both,bumi_malay,40223
Johor,2017-01-01,both,bumi_malay,41767
Johor,2018-01-01,both,bumi_malay,42105
Johor,2019-01-01,both,bumi_malay,41347
Johor,2020-01-01,both,bumi_malay,39718
Johor,2021-01-01,both,bumi_malay,37231
Johor,2022-01-01,both,bumi_malay,35918
Kedah,2000-01-01,both,bumi_malay,32465
Kedah,2001-01-01,both,bumi_malay,30454
Kedah,2002-01-01,both,bumi_malay,29279
Kedah,2003-01-01,both,bumi_malay,28424
Kedah,2004-01-01,both,bumi_malay,28315
Kedah,2005-01-01,both,bumi_malay,27753
Kedah,2006-01-01,both,bumi_malay,27500
Kedah,2007-01-01,both,bumi_malay,27693
Kedah,2008-01-01,both,bumi_malay,29031
Kedah,2009-01-01,both,bumi_malay,30182
Kedah,2010-01-01,both,bumi_malay,29366
Kedah,2011-01-01,both,bumi_malay,30338
Kedah,2012-01-01,both,bumi_malay,30456
Kedah,2013-01-01,both,bumi_malay,30032
Kedah,2014-01-01,both,bumi_malay,31266
Kedah,2015-01-01,both,bumi_malay,31705
Kedah,2016-01-01,both,bumi_malay,31302
Kedah,2017-01-01,both,bumi_malay,32127
Kedah,2018-01-01,both,bumi_malay,31392
Kedah,2019-01-01,both,bumi_malay,30345
Kedah,2020-01-01,both,bumi_malay,29683
Kedah,2021-01-01,both,bumi_malay,29466
Kedah,2022-01-01,both,bumi_malay,27494
Kelantan,2000-01-01,both,bumi_malay,37917
Kelantan,2001-01-01,both,bumi_malay,35523
Kelantan,2002-01-01,both,bumi_malay,34858
Kelantan,2003-01-01,both,bumi_malay,33392
Kelantan,2004-01-01,both,bumi_malay,32877
Kelantan,2005-01-01,both,bumi_malay,31821
